# x0, imag(x0), z0, imag(z0), xk, zk, Derivative[zk][Derivative[xk][SuperExp][x0]][z0], imag(_), comment

# EGF: SuperLog[E][z]
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xe8,+0x1.ccd21b6a707dee5fa955f343587dp+1349,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xe9,-0x1.735b0f39921cfd8ba4a13e5db8a3p+1357,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xea,+0x1.1f01bcb15c12da12e377fc582037p+1362,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xeb,+0x1.d513dd6dc0d369043ecdc8e4c02cp+1371,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xec,-0x1.3a10b21109e6bb542d55f1ed914ap+1379,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xed,-0x1.e1063435078cb03581f0d864d7d0p+1378,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xee,+0x1.ddf504c4a995ba5ed0d0fd4cf58ep+1393,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xef,-0x1.0b831371461bb9c301afc50325fdp+1401,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xf0,-0x1.07a4864380c545fa56b1cd644f6dp+1406,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xf1,+0x1.ea76ef40f10ff348ec06301ead6ep+1415,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xf2,-0x1.c7a891a9ff8b7056145daefaebb9p+1422,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xf3,-0x1.fae93f85dcbec914b9bab7ecd8cap+1428,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xf4,+0x1.fc8bb27c131206be894c63711492p+1437,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xf5,-0x1.7f3419521cbad4621c14d59ceda4p+1444,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xf6,-0x1.7b95156e40c58bde4718672c13a8p+1451,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xf7,+0x1.0acb735445c9c202cf4b404766ecp+1460,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xf8,-0x1.36d21575705f1734a039053a8012p+1466,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xf9,-0x1.04759ca352e04181bfe0feabb566p+1474,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xfa,+0x1.1b51cf7e6ec1a2b92a79ba722641p+1482,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xfb,-0x1.cd491f4efd4f5ccae7dd56b1795ap+1487,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xfc,-0x1.58b8df7b1d913af3cd77fb264aeap+1496,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xfd,+0x1.302f03a18a47f0801ca0f0396e65p+1504,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xfe,-0x1.08e53f73d4d9b23d992fa148fefcp+1509,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xff,-0x1.c1fac89a1518fe0cb7c53ff498fdp+1518,0x0, inexact
